Title,Author,Date,Excerpt,Excerpt_cleaned,Excerpt_tokens,polarity,sentiment
Dangote regains top spot from Rupert on Forbes Africa’s billionaire list,Bunmi Bailey,"Jan 08, 2024","Aliko Dangote has reclaimed his position as the richest person in Africa, according to Forbes Real-Time Billionaires. The ranking, which...",aliko dangote reclaimed position richest person africa according forbes realtime billionaire ranking,"['aliko', 'dangote', 'reclaimed', 'position', 'richest', 'person', 'africa', 'according', 'forbes', 'realtime', 'billionaire', 'ranking']",0.0,Neutral
MTN to disconnect GLO customers over 15 years interconnect debt,Frank Eleanya,"Jan 08, 2024",Globacom network subscribers will not be able to make calls to MTN lines from Wednesday 17 January until the Nigerian-owned...,globacom network subscriber able make call mtn line wednesday 17 january nigerianowned,"['globacom', 'network', 'subscriber', 'able', 'make', 'call', 'mtn', 'line', 'wednesday', '17', 'january', 'nigerianowned']",0.5,Positive
What to expect as passport automation takes off today,BusinessDay,"Jan 08, 2024","With the automation of the process for passport application and issuance billed to take off on Monday (today), Nigeria is...",automation process passport application issuance billed take monday today nigeria,"['automation', 'process', 'passport', 'application', 'issuance', 'billed', 'take', 'monday', 'today', 'nigeria']",0.0,Neutral
3m bank accounts face sanctions as BVN/NIN deadline nears,Hope Moses-Ashike,"Jan 08, 2024",Millions of bank accounts risk being blocked as the deadline for all accounts and wallets to have a Bank Verification...,million bank account risk blocked deadline account wallet bank verification,"['million', 'bank', 'account', 'risk', 'blocked', 'deadline', 'account', 'wallet', 'bank', 'verification']",0.0,Neutral
No accusation of wrongdoing made against our firm says Dangote,BusinessDay,"Jan 07, 2024","Dangote group says to its knowledge, no accusation of wrong-going has so far been made against of the companies in...",dangote group say knowledge accusation wronggoing far made company,"['dangote', 'group', 'say', 'knowledge', 'accusation', 'wronggoing', 'far', 'made', 'company']",0.1,Neutral
"Angst, outrage as National Assembly allocates hefty budget to self",BusinessDay,"Jan 07, 2024","Angst, outrage are the order of the day in Nigeria today as citizens bemoan the humongous budgetary allocation to the...",angst outrage order day nigeria today citizen bemoan humongous budgetary allocation,"['angst', 'outrage', 'order', 'day', 'nigeria', 'today', 'citizen', 'bemoan', 'humongous', 'budgetary', 'allocation']",0.0,Neutral
Looking back: How citizens survived in 2023,BusinessDay,"Jan 07, 2024",The year 2023 was unprecedented for many Nigerians due to the many events that impacted the political and economic landscapes...,year 2023 unprecedented many nigerian due many event impacted political economic landscape,"['year', '2023', 'unprecedented', 'many', 'nigerian', 'due', 'many', 'event', 'impacted', 'political', 'economic', 'landscape']",0.2791666666666667,Positive
Accountant-General says didn't grant Betta Edu's request for N585 million transfer to private account,David Ijaseun,"Jan 06, 2024","Oluwatoyin Madein, the Accountant-General of the Federation, has firmly declined a controversial request from Betta Edu, the Minister of Humanitarian...",oluwatoyin madein accountantgeneral federation firmly declined controversial request betta edu minister humanitarian,"['oluwatoyin', 'madein', 'accountantgeneral', 'federation', 'firmly', 'declined', 'controversial', 'request', 'betta', 'edu', 'minister', 'humanitarian']",0.17500000000000002,Positive
EFCC summons Dangote officials to Abuja over alleged forex crime,Kelvin Okojie,"Jan 06, 2024",The Economic and Financial Crimes Commission (EFCC) has summoned Dangote Group officials to Abuja for detailed documents on forex transactions...,economic financial crime commission efcc summoned dangote group official abuja detailed document forex transaction,"['economic', 'financial', 'crime', 'commission', 'efcc', 'summoned', 'dangote', 'group', 'official', 'abuja', 'detailed', 'document', 'forex', 'transaction']",0.20000000000000004,Positive
Nigerian House Chair says raid on Dangote will hurt economy,BusinessDay,"Jan 06, 2024","A raid by Nigerian anti-graft officials on the offices of Dangote Industries Ltd, controlled by billionaire Aliko Dangote, will harm...",raid nigerian antigraft official office dangote industry ltd controlled billionaire aliko dangote harm,"['raid', 'nigerian', 'antigraft', 'official', 'office', 'dangote', 'industry', 'ltd', 'controlled', 'billionaire', 'aliko', 'dangote', 'harm']",0.0,Neutral
"CBN, banks, to launch stablecoin pegged to unstable naira",Frank Eleanya,"Jan 06, 2024",The federal government has said that Nigerian banks and other fintech companies are set to launch the cNGN stablecoin on...,federal government said nigerian bank fintech company set launch cngn stablecoin,"['federal', 'government', 'said', 'nigerian', 'bank', 'fintech', 'company', 'set', 'launch', 'cngn', 'stablecoin']",0.0,Neutral
Six big sports events to watch out for in 2024,Anthony Nlebem,"Jan 06, 2024","The year 2024 promises a more exciting year for sports, with the 2023 Africa Cup of Nations (AFCON) will begin...",year 2024 promise exciting year sport 2023 africa cup nation afcon begin,"['year', '2024', 'promise', 'exciting', 'year', 'sport', '2023', 'africa', 'cup', 'nation', 'afcon', 'begin']",0.3,Positive
6 ways to survive January on a budget,BusinessDay,"Jan 06, 2024","The image above is a lot of us right now trying to navigate the next “100” days in January, having...",image lot u right trying navigate next “ 100 ” day january,"['image', 'lot', 'u', 'right', 'trying', 'navigate', 'next', '“', '100', '”', 'day', 'january']",0.14285714285714285,Positive
"EFCC probes Dangote, BUA, 50 others over FX transactions with CBN",Anthony Ailemen,"Jan 04, 2024",Indications emerged on Thursday that the Economic and Financial Crimes Commission EFCC had spread its investigations into over 50 firms...,indication emerged thursday economic financial crime commission efcc spread investigation 50 firm,"['indication', 'emerged', 'thursday', 'economic', 'financial', 'crime', 'commission', 'efcc', 'spread', 'investigation', '50', 'firm']",0.0,Neutral
Inside the Afrexim-NNPC $3.2bn loan,Oladehinde Oladipo,"Jan 04, 2024",Fresh facts seen by BusinessDay have unveiled the length at which Nigerian National Petroleum Company (NNPC) Ltd went to secure...,fresh fact seen businessday unveiled length nigerian national petroleum company nnpc ltd went secure,"['fresh', 'fact', 'seen', 'businessday', 'unveiled', 'length', 'nigerian', 'national', 'petroleum', 'company', 'nnpc', 'ltd', 'went', 'secure']",0.35,Positive
Five trends that will define Nigeria’s auto industry in 2024,Amaka Anagor-Ewuzie,"Jan 04, 2024","Nigeria’s automotive industry is heavily dependent on importing new and used cars, including vehicle spare parts, due to its underdeveloped...",nigeria ’ automotive industry heavily dependent importing new used car including vehicle spare part due underdeveloped,"['nigeria', '’', 'automotive', 'industry', 'heavily', 'dependent', 'importing', 'new', 'used', 'car', 'including', 'vehicle', 'spare', 'part', 'due', 'underdeveloped']",-0.06287878787878788,Neutral
Maritime workers threaten to shut down seaports on January 9,Amaka Anagor-Ewuzie,"Jan 04, 2024","The Maritime Workers Union of Nigeria (MWUN) has threatened to shut down the nation’s seaports from Tuesday, January 9, over...",maritime worker union nigeria mwun threatened shut nation ’ seaport tuesday january 9,"['maritime', 'worker', 'union', 'nigeria', 'mwun', 'threatened', 'shut', 'nation', '’', 'seaport', 'tuesday', 'january', '9']",0.0,Neutral
Expected inflows seen dampening naira’s fall,Hope Moses-Ashike,"Jan 04, 2024",•2024 is looking much better for Nigeria – Robertson Analysts have said there is hope for households and businesses as...,•2024 looking much better nigeria – robertson analyst said hope household business,"['•2024', 'looking', 'much', 'better', 'nigeria', '–', 'robertson', 'analyst', 'said', 'hope', 'household', 'business']",0.5,Positive
"Pricing, FX volatility cripple marketers’ petrol imports bid",Oladehinde Oladipo,"Jan 04, 2024",The pricing of petrol and the volatility in the foreign exchange market are pulling the plug on marketers’ efforts to...,pricing petrol volatility foreign exchange market pulling plug marketer ’ effort,"['pricing', 'petrol', 'volatility', 'foreign', 'exchange', 'market', 'pulling', 'plug', 'marketer', '’', 'effort']",-0.125,Negative
Nigerian manufacturers' 2024 outlook hinges on FX stability,Josephine Okojie,"Jan 04, 2024",…MAN sees possible recovery in Q3 Nigerian manufacturers are facing an uncertain future owing to the persistent foreign exchange volatility...,…man see possible recovery q3 nigerian manufacturer facing uncertain future owing persistent foreign exchange volatility,"['…man', 'see', 'possible', 'recovery', 'q3', 'nigerian', 'manufacturer', 'facing', 'uncertain', 'future', 'owing', 'persistent', 'foreign', 'exchange', 'volatility']",-0.041666666666666664,Neutral
National Assembly’s serial probes fail to curb oil theft,Godsgift Onyedinefu,"Jan 04, 2024",The National Assembly is again probing the perennial challenge of crude oil theft after a series of past investigations have...,national assembly probing perennial challenge crude oil theft series past investigation,"['national', 'assembly', 'probing', 'perennial', 'challenge', 'crude', 'oil', 'theft', 'series', 'past', 'investigation']",-0.475,Negative
"Naira falls to N1,035.12/$ despite increased dollar liquidity",Hope Moses-Ashike,"Jan 03, 2024","The foreign exchange (FX) market on Wednesday recorded depreciation of naira to N1,035.12/$, the second time in the new year....",foreign exchange fx market wednesday recorded depreciation naira n103512 second time new year,"['foreign', 'exchange', 'fx', 'market', 'wednesday', 'recorded', 'depreciation', 'naira', 'n103512', 'second', 'time', 'new', 'year']",0.0037878787878787845,Neutral
Naira recovery seen in 2024 on expected inflows from borrowing,Hope Moses-Ashike,"Jan 03, 2024","There is hope for Nigerian households as the lingering pressure on the naira is projected to ease this year, specifically...",hope nigerian household lingering pressure naira projected ease year specifically,"['hope', 'nigerian', 'household', 'lingering', 'pressure', 'naira', 'projected', 'ease', 'year', 'specifically']",0.0,Neutral
Petrol market in confusion as marketers halt fuel import,Oladehinde Oladipo,"Jan 03, 2024","Oil marketers, who imported petrol about four months ago have stopped importing the product into Nigeria, raising an air of...",oil marketer imported petrol four month ago stopped importing product nigeria raising air,"['oil', 'marketer', 'imported', 'petrol', 'four', 'month', 'ago', 'stopped', 'importing', 'product', 'nigeria', 'raising', 'air']",0.0,Neutral
What to expect from Nigeria’s economy in 2024,BusinessDay,"Jan 03, 2024",Many Nigerians are still smarting from last year’s economic shocks and expecting that things will turn the corner in 2024....,many nigerian still smarting last year ’ economic shock expecting thing turn corner 2024,"['many', 'nigerian', 'still', 'smarting', 'last', 'year', '’', 'economic', 'shock', 'expecting', 'thing', 'turn', 'corner', '2024']",0.2333333333333333,Positive
Room and parlour dreams on hold as rising costs squeeze young Nigerians,Chisom Michael,"Jan 03, 2024",The rising cost of living in Nigeria is a harsh reality biting deep into the pockets and aspirations of everyday...,rising cost living nigeria harsh reality biting deep pocket aspiration everyday,"['rising', 'cost', 'living', 'nigeria', 'harsh', 'reality', 'biting', 'deep', 'pocket', 'aspiration', 'everyday']",-0.13333333333333333,Negative
Nigeria’s food insecurity worsens as prices rise non-stop,Damilola Odifa,"Jan 03, 2024",The number of Nigerians facing food insecurity is rising by the day as prices of commodities continue their relentless rise....,number nigerian facing food insecurity rising day price commodity continue relentless rise,"['number', 'nigerian', 'facing', 'food', 'insecurity', 'rising', 'day', 'price', 'commodity', 'continue', 'relentless', 'rise']",0.0,Neutral
Oil price hits $78 after Iran rejects support for Houthi Red Sea attacks,Abubakar Ibrahim,"Jan 02, 2024",Oil prices have risen sharply after Iran rejected calls to end support for attacks by Houthi rebels on vessels in...,oil price risen sharply iran rejected call end support attack houthi rebel vessel,"['oil', 'price', 'risen', 'sharply', 'iran', 'rejected', 'call', 'end', 'support', 'attack', 'houthi', 'rebel', 'vessel']",-0.125,Negative
"2024 budget hinges on oil thieves crackdown, non-oil windfall",Oladehinde Oladipo,"Jan 02, 2024","The Nigerian government’s ambitious 2024 budget faces a tightrope walk, with its success heavily dependent on curbing oil theft and...",nigerian government ’ ambitious 2024 budget face tightrope walk success heavily dependent curbing oil theft,"['nigerian', 'government', '’', 'ambitious', '2024', 'budget', 'face', 'tightrope', 'walk', 'success', 'heavily', 'dependent', 'curbing', 'oil', 'theft']",0.11666666666666668,Positive
